loan_id,default_date,default_reason,unpaid_amount
16029,2023-05-06,Bankruptcy,11486.04
16030,2023-10-14,Bankruptcy,35692.6
16031,2023-02-09,Job Loss,9693.77
16034,2023-01-14,Job Loss,63509.46
16044,2023-12-18,Fraud,37365.82
16046,2023-10-13,Job Loss,7665.22
16048,2023-02-28,Fraud,14035.61
16051,2023-05-10,Bankruptcy,15932.32
16055,2023-12-14,Fraud,34389.32
16056,2023-02-19,Fraud,19741.67
16060,2023-02-24,Job Loss,6477.3
16061,2023-05-12,Missed Payments,27512.9
16062,2023-05-08,Missed Payments,56993.39
16070,2023-12-10,Job Loss,51934.71
16072,2023-08-08,Missed Payments,52283.35
16075,2023-10-06,Missed Payments,3231.36
16078,2023-07-05,Missed Payments,42159.12
16084,2023-02-10,Bankruptcy,17437.1
16085,2023-04-12,Fraud,69540.0
16086,2023-08-11,Missed Payments,40486.67
16088,2023-09-03,Job Loss,39977.75
16089,2023-07-08,Job Loss,61150.84
16093,2023-06-28,Fraud,34869.6
16097,2023-09-21,Missed Payments,35503.12
16101,2023-05-02,Bankruptcy,38449.1
16102,2023-09-01,Missed Payments,35451.15
16107,2023-05-16,Fraud,66872.5
16109,2023-06-07,Bankruptcy,26458.2
16114,2023-12-10,Job Loss,38230.05
16115,2023-12-29,Job Loss,40232.47
16119,2023-03-30,Bankruptcy,37215.18
16121,2023-08-24,Bankruptcy,50940.17
16122,2023-12-12,Fraud,39164.09
16124,2023-04-07,Missed Payments,31416.73
16125,2023-03-20,Missed Payments,10487.03
16126,2023-08-14,Missed Payments,27497.34
16130,2023-04-28,Job Loss,31312.81
16141,2023-01-04,Job Loss,27570.6
16142,2023-02-11,Fraud,32949.66
16145,2023-07-31,Job Loss,3864.5
16152,2023-05-06,Job Loss,32812.46
16154,2023-04-27,Job Loss,16160.28
16159,2023-11-10,Bankruptcy,50242.07
16160,2023-04-27,Job Loss,40590.79
16161,2023-04-16,Bankruptcy,51162.53
16163,2023-01-26,Bankruptcy,28679.69
16165,2023-03-12,Job Loss,52927.48
16170,2023-03-17,Fraud,36741.05
16174,2023-12-27,Bankruptcy,6771.88
16177,2023-07-08,Fraud,44767.78
16180,2023-09-17,Missed Payments,46213.19
16181,2023-07-21,Bankruptcy,11656.26
16182,2023-07-08,Missed Payments,52416.52
16184,2023-06-23,Bankruptcy,4663.59
16195,2023-12-07,Job Loss,68019.96
16197,2023-08-25,Bankruptcy,42314.34
16198,2023-05-18,Job Loss,28314.26
16202,2023-03-09,Bankruptcy,7802.61
16204,2023-03-19,Fraud,2623.27
16206,2023-04-09,Bankruptcy,40060.77
16208,2023-05-05,Missed Payments,19003.83
16209,2023-01-12,Missed Payments,63593.43
16210,2023-10-10,Fraud,53651.95
16211,2023-06-17,Missed Payments,9711.57
16212,2023-01-20,Fraud,4679.51
16213,2023-01-17,Bankruptcy,20712.73
16216,2023-08-29,Fraud,28175.52
16217,2023-05-01,Job Loss,12838.17
16223,2023-07-25,Fraud,56024.71
16225,2023-07-12,Bankruptcy,50870.49
16226,2023-05-16,Missed Payments,38871.35
16227,2023-06-11,Job Loss,19717.82
16228,2023-02-24,Bankruptcy,29026.58
16231,2023-05-29,Missed Payments,20783.19
16233,2023-05-12,Job Loss,16901.67
16235,2023-12-20,Fraud,42777.96
16236,2023-04-12,Missed Payments,68018.16
16238,2023-08-09,Bankruptcy,17222.01
16239,2023-05-14,Missed Payments,24178.35
16240,2023-06-04,Missed Payments,26637.02
16242,2023-08-09,Missed Payments,19412.68
16243,2023-06-04,Bankruptcy,18325.3
16247,2023-05-01,Bankruptcy,53004.76
16250,2023-01-08,Bankruptcy,4137.26
16256,2023-07-07,Job Loss,56300.73
16265,2023-06-25,Fraud,10790.56
16268,2023-12-24,Fraud,19583.27
16269,2023-04-26,Fraud,20117.74
16270,2023-06-17,Missed Payments,3337.4
16271,2023-01-13,Fraud,41922.43
16274,2023-06-02,Bankruptcy,28464.35
16277,2023-12-17,Job Loss,57192.32
16279,2023-06-16,Bankruptcy,12535.83
16283,2023-11-05,Missed Payments,64211.18
16284,2023-07-27,Missed Payments,9654.66
16286,2023-10-07,Missed Payments,14762.46
16287,2023-06-18,Fraud,30275.73
16289,2023-05-17,Job Loss,27022.66
16291,2023-11-18,Job Loss,30056.76
16297,2023-05-09,Job Loss,49943.31
16298,2023-03-06,Job Loss,36966.23
16299,2023-06-14,Missed Payments,39606.1
16302,2023-01-16,Fraud,44370.83
16305,2023-04-04,Job Loss,68979.17
16306,2023-11-01,Fraud,47879.33
16308,2023-12-24,Fraud,46555.66
16310,2023-09-03,Missed Payments,38895.36
16317,2023-04-30,Missed Payments,52068.56
16322,2023-11-18,Fraud,48740.88
16324,2023-09-14,Bankruptcy,24438.1
16328,2023-04-29,Fraud,37790.06
16329,2023-03-01,Bankruptcy,40384.8
16332,2023-03-18,Job Loss,11236.93
16333,2023-04-25,Job Loss,39166.59
16335,2023-07-13,Job Loss,38440.9
16336,2023-05-29,Job Loss,15750.72
16337,2023-03-29,Fraud,46782.02
16339,2023-11-30,Job Loss,44321.13
16341,2023-05-02,Bankruptcy,24815.67
16342,2023-03-16,Bankruptcy,25580.92
16343,2023-03-07,Bankruptcy,13331.78
16344,2023-02-20,Fraud,59754.96
16345,2023-08-08,Job Loss,28186.34
16348,2023-11-17,Fraud,37247.76
16349,2023-02-02,Job Loss,38588.48
16351,2023-10-15,Fraud,59724.36
16356,2023-06-27,Missed Payments,45496.72
16357,2023-09-27,Missed Payments,57645.56
16358,2023-06-15,Fraud,65384.79
16361,2023-04-10,Job Loss,51965.51
16362,2023-06-09,Fraud,16709.66
16364,2023-03-26,Job Loss,52438.81
16365,2023-09-10,Job Loss,48997.88
16367,2023-05-22,Bankruptcy,13815.37
16368,2023-10-14,Bankruptcy,19772.18
16372,2023-03-04,Bankruptcy,67619.2
16373,2023-12-13,Fraud,69544.25
16381,2023-12-22,Job Loss,24418.48
16385,2023-05-25,Missed Payments,50190.63
16386,2023-03-04,Job Loss,43034.19
16388,2023-08-05,Job Loss,24339.05
16399,2023-11-24,Bankruptcy,23698.09
16403,2023-10-23,Job Loss,14866.12
16404,2023-12-20,Job Loss,42452.48
16405,2023-06-10,Missed Payments,22912.99
16406,2023-07-26,Fraud,59474.01
16407,2023-10-11,Fraud,25441.99
16408,2023-10-12,Bankruptcy,38484.59
16417,2023-02-18,Job Loss,27624.81
16418,2023-12-07,Bankruptcy,23791.7
16419,2023-02-08,Fraud,61645.36
16420,2023-04-07,Missed Payments,45813.68
16421,2023-03-21,Bankruptcy,41549.48
16422,2023-01-18,Missed Payments,13653.42
16424,2023-08-22,Missed Payments,38778.33
16426,2023-04-30,Fraud,36403.46
16427,2023-11-04,Fraud,62880.29
16430,2023-02-06,Bankruptcy,17213.62
16431,2023-05-25,Missed Payments,58353.17
16434,2023-04-01,Bankruptcy,55369.52
16435,2023-07-03,Missed Payments,69525.45
16436,2023-12-13,Missed Payments,68944.59
16437,2023-01-08,Missed Payments,27001.65
16438,2023-08-01,Bankruptcy,11555.3
16439,2023-09-01,Fraud,56580.18
16440,2023-05-17,Job Loss,6781.35
16443,2023-02-28,Missed Payments,60047.82
16445,2023-12-25,Fraud,21918.98
16446,2023-11-01,Job Loss,4189.66
16449,2023-08-23,Fraud,6816.09
16450,2023-12-16,Missed Payments,69953.67
16452,2023-07-07,Job Loss,55341.58
16455,2023-12-28,Job Loss,15598.35
16456,2023-06-10,Fraud,65451.56
16459,2023-06-10,Job Loss,29731.22
16460,2023-09-19,Job Loss,23166.82
16462,2023-08-17,Fraud,31652.2
16463,2023-04-27,Job Loss,25448.39
16465,2023-05-06,Bankruptcy,54764.95
16466,2023-12-12,Missed Payments,48317.9
16468,2023-08-11,Missed Payments,59284.36
16470,2023-09-29,Missed Payments,60167.11
16472,2023-11-05,Fraud,4586.84
16474,2023-02-13,Fraud,32840.08
16476,2023-02-05,Missed Payments,11646.39
16478,2023-06-24,Fraud,63194.03
16479,2023-06-19,Missed Payments,25043.82
16480,2023-01-01,Fraud,15403.64
16482,2023-05-31,Job Loss,11792.71
16486,2023-02-03,Missed Payments,9750.36
16487,2023-01-17,Bankruptcy,35248.24
16492,2023-02-22,Fraud,61873.6
16494,2023-03-27,Bankruptcy,64398.69
16495,2023-12-04,Job Loss,29907.85
16497,2023-01-21,Missed Payments,15983.41
16501,2023-05-07,Fraud,19613.57
16505,2023-07-14,Fraud,11960.55
16506,2023-10-26,Bankruptcy,33417.6
16508,2023-04-21,Job Loss,34922.37
16510,2023-10-31,Bankruptcy,20780.12
16513,2023-05-02,Fraud,62116.89
16519,2023-09-11,Fraud,16657.18
16521,2023-11-02,Job Loss,40067.73
16522,2023-04-11,Job Loss,45605.23
16523,2023-11-04,Job Loss,23029.22
16527,2023-06-16,Fraud,21661.26
16528,2023-03-27,Missed Payments,10751.66
16530,2023-02-26,Missed Payments,21921.49
16532,2023-06-19,Fraud,56906.05
16533,2023-08-13,Missed Payments,46717.55
16538,2023-10-12,Bankruptcy,23933.84
16541,2023-11-19,Bankruptcy,56699.04
16544,2023-07-11,Fraud,15156.56
16545,2023-11-18,Bankruptcy,39583.7
16546,2023-12-30,Job Loss,23972.77
16551,2023-11-13,Bankruptcy,60627.13
16555,2023-12-30,Missed Payments,14588.9
16559,2023-05-03,Job Loss,68463.56
16563,2023-09-12,Job Loss,24449.65
16564,2023-08-13,Missed Payments,44708.17
16565,2023-11-13,Missed Payments,53477.31
16569,2023-11-16,Job Loss,36854.99
16570,2023-11-27,Missed Payments,55930.4
16571,2023-01-31,Fraud,27143.62
16574,2023-01-19,Missed Payments,62827.69
16577,2023-09-01,Missed Payments,29226.85
16580,2023-11-03,Fraud,30880.58
16583,2023-12-30,Bankruptcy,12444.76
16584,2023-10-24,Job Loss,29017.51
16585,2023-02-20,Missed Payments,28572.53
16587,2023-09-26,Missed Payments,31501.03
16588,2023-12-09,Missed Payments,1547.12
16589,2023-03-02,Fraud,56205.04
16590,2023-07-03,Missed Payments,58735.77
16593,2023-05-09,Bankruptcy,5511.67
16594,2023-08-01,Bankruptcy,41815.34
16596,2023-01-12,Job Loss,4483.61
16599,2023-11-26,Missed Payments,17475.08
16600,2023-12-06,Missed Payments,17629.08
16603,2023-01-07,Job Loss,59872.73
16606,2023-08-31,Fraud,66662.19
16608,2023-11-23,Fraud,41363.02
16611,2023-09-25,Missed Payments,53011.76
16615,2023-06-08,Bankruptcy,1079.93
16617,2023-01-21,Bankruptcy,23401.68
16620,2023-12-25,Bankruptcy,27691.83
16624,2023-04-19,Fraud,42292.81
16625,2023-06-21,Fraud,49991.13
16635,2023-06-02,Fraud,35885.29
16636,2023-12-09,Missed Payments,58293.62
16638,2023-06-09,Missed Payments,32156.3
16639,2023-04-10,Missed Payments,5288.75
16647,2023-11-06,Bankruptcy,14762.78
16650,2023-06-14,Job Loss,53096.35
16652,2023-10-21,Fraud,40541.29
16656,2023-03-15,Missed Payments,14582.5
16658,2023-03-17,Job Loss,60302.74
16660,2023-01-30,Job Loss,25959.58
16664,2023-10-25,Missed Payments,49480.0
16667,2023-10-29,Missed Payments,9866.47
16668,2023-02-20,Job Loss,56958.09
16670,2023-09-01,Bankruptcy,9293.71
16672,2023-04-16,Fraud,47338.27
16679,2023-09-22,Bankruptcy,56786.13
16680,2023-05-06,Job Loss,13336.78
16683,2023-03-06,Bankruptcy,21482.19
16684,2023-07-20,Fraud,48327.48
16688,2023-04-10,Missed Payments,32248.98
16697,2023-06-01,Fraud,20281.16
16698,2023-08-19,Bankruptcy,69450.6
16699,2023-12-10,Bankruptcy,32475.99
16700,2023-01-15,Missed Payments,39970.48
16703,2023-11-24,Bankruptcy,66666.07
16706,2023-05-16,Bankruptcy,69539.74
16707,2023-06-12,Job Loss,52468.95
16708,2023-10-10,Fraud,3281.47
16709,2023-08-11,Missed Payments,54087.06
16712,2023-12-14,Bankruptcy,51208.15
16713,2023-10-29,Fraud,5066.93
16718,2023-08-07,Missed Payments,24896.93
16719,2023-03-23,Missed Payments,38067.71
16722,2023-12-21,Bankruptcy,57586.53
16723,2023-10-06,Missed Payments,13390.82
16729,2023-06-08,Job Loss,7530.57
16731,2023-01-12,Missed Payments,14171.32
16735,2023-04-22,Missed Payments,52630.06
16736,2023-05-22,Job Loss,14279.12
16737,2023-06-03,Bankruptcy,43536.32
16739,2023-04-20,Bankruptcy,28645.37
16741,2023-04-07,Bankruptcy,61822.21
16743,2023-10-05,Bankruptcy,1632.29
16745,2023-10-23,Fraud,62198.92
16747,2023-04-02,Fraud,7064.4
16753,2023-12-02,Fraud,38990.04
16756,2023-07-22,Job Loss,9973.64
16757,2023-11-12,Fraud,50222.07
16760,2023-11-20,Job Loss,45910.17
16765,2023-07-30,Fraud,44623.76
16766,2023-05-27,Job Loss,47875.71
16767,2023-01-02,Job Loss,37117.08
16770,2023-10-29,Job Loss,62169.27
16771,2023-02-19,Bankruptcy,13531.67
16772,2023-04-28,Missed Payments,35443.97
16773,2023-12-23,Missed Payments,40570.85
16774,2023-03-23,Missed Payments,15484.03
16775,2023-07-01,Bankruptcy,24181.47
16777,2023-08-06,Missed Payments,58842.81
16778,2023-01-19,Missed Payments,68989.39
16782,2024-01-01,Bankruptcy,65797.93
16787,2023-09-01,Job Loss,6447.06
16794,2023-10-20,Fraud,42773.77
16796,2023-05-22,Missed Payments,33191.56
16798,2023-06-14,Fraud,21301.26
16806,2023-01-05,Missed Payments,13168.21
16811,2023-06-30,Fraud,68139.4
16815,2023-02-14,Missed Payments,58102.34
16817,2023-08-18,Missed Payments,31106.6
16818,2023-09-19,Job Loss,3591.21
16819,2023-05-03,Missed Payments,25606.66
16824,2023-07-16,Bankruptcy,59283.29
16825,2023-10-14,Missed Payments,52701.26
16827,2023-01-12,Bankruptcy,24862.04
16830,2023-10-31,Bankruptcy,52236.29
16831,2023-05-07,Job Loss,60554.11
16835,2023-02-05,Fraud,34880.34
16838,2023-08-29,Missed Payments,63167.12
16843,2023-05-07,Job Loss,28637.41
16844,2023-06-06,Bankruptcy,47822.72
16853,2023-03-01,Fraud,44562.87
16854,2023-09-14,Missed Payments,36731.17
16856,2023-11-03,Missed Payments,55201.5
16858,2023-12-17,Job Loss,11357.18
16860,2023-01-03,Bankruptcy,57231.9
16862,2023-12-11,Bankruptcy,22800.7
16863,2023-09-08,Job Loss,67453.15
16865,2023-11-12,Fraud,31970.43
16867,2023-11-18,Missed Payments,34373.84
16868,2023-06-01,Fraud,39379.84
16869,2023-12-07,Bankruptcy,68975.42
16872,2023-03-18,Fraud,56709.5
16875,2023-12-23,Fraud,4876.23
16876,2023-07-03,Missed Payments,29140.67
16878,2023-02-18,Fraud,5113.68
16881,2023-11-26,Fraud,57984.22
16886,2023-08-24,Missed Payments,63091.82
16889,2023-09-25,Fraud,12377.67
16891,2023-06-06,Job Loss,57738.52
16892,2023-10-05,Missed Payments,31462.38
16893,2023-06-03,Bankruptcy,36579.82
16894,2023-01-26,Bankruptcy,8486.03
16896,2023-01-02,Bankruptcy,60279.5
16898,2023-02-25,Job Loss,35439.55
16900,2023-01-20,Job Loss,28500.87
16910,2023-09-02,Fraud,46183.71
16912,2023-08-25,Job Loss,26897.92
16913,2023-01-08,Job Loss,53192.98
16914,2023-06-24,Fraud,50950.28
16917,2023-05-09,Job Loss,64146.88
16918,2023-06-20,Missed Payments,67061.72
16923,2023-03-11,Fraud,25078.65
16928,2023-07-13,Fraud,7910.23
16931,2023-08-02,Missed Payments,30587.44
16933,2023-05-18,Job Loss,68597.89
16934,2023-01-21,Job Loss,47501.04
16935,2023-12-11,Job Loss,6446.75
16936,2023-07-22,Fraud,30061.62
16938,2023-05-24,Job Loss,5960.6
16943,2023-10-09,Missed Payments,34592.93
16946,2023-02-20,Bankruptcy,19195.08
16947,2023-12-21,Missed Payments,61353.67
16949,2023-03-14,Job Loss,12435.22
16957,2023-07-12,Fraud,66933.57
16958,2023-12-02,Bankruptcy,38247.38
16962,2023-04-23,Fraud,66240.45
16969,2023-07-01,Bankruptcy,59775.22
16971,2023-04-18,Missed Payments,59758.04
16972,2023-06-08,Fraud,54914.21
16977,2023-08-09,Bankruptcy,56795.14
16981,2023-11-15,Bankruptcy,29775.02
16984,2023-06-26,Fraud,43030.07
16988,2023-10-28,Fraud,11080.9
16990,2023-12-04,Bankruptcy,53320.94
16991,2023-08-15,Fraud,8121.52
16992,2023-04-07,Job Loss,45312.23
16993,2023-01-23,Job Loss,25075.81
16994,2023-09-08,Fraud,25180.37
16995,2023-05-15,Bankruptcy,4635.56
16998,2023-12-01,Missed Payments,2077.2
17003,2023-04-28,Missed Payments,21014.95
17004,2023-10-08,Bankruptcy,40174.48
17006,2023-10-21,Bankruptcy,64732.22
17007,2023-09-24,Missed Payments,43733.51
17008,2023-02-17,Job Loss,8607.54
17011,2023-12-30,Job Loss,52078.58
17012,2023-01-22,Job Loss,38749.82
17013,2023-09-14,Job Loss,63777.9
17014,2023-01-29,Job Loss,14793.05
17017,2023-03-17,Missed Payments,23966.58
17021,2023-11-07,Missed Payments,1653.95
17024,2023-03-31,Missed Payments,35698.47
17028,2023-11-07,Bankruptcy,23291.81
17029,2023-09-20,Fraud,1406.39
17030,2023-02-28,Bankruptcy,17857.92
17031,2023-04-14,Fraud,26415.9
17034,2023-04-28,Bankruptcy,48650.99
17035,2023-02-27,Bankruptcy,18826.61
17047,2023-11-21,Job Loss,49372.92
17048,2023-12-22,Fraud,3139.08
17049,2023-11-18,Missed Payments,56268.98
17051,2023-02-05,Missed Payments,44584.73
17052,2023-01-09,Bankruptcy,68048.85
17056,2023-06-24,Missed Payments,32672.33
17058,2023-12-28,Missed Payments,40168.02
17063,2023-08-24,Missed Payments,22998.78
17066,2023-04-06,Bankruptcy,56614.77
17068,2023-02-12,Missed Payments,55812.97
17071,2023-07-20,Bankruptcy,69725.67
17072,2023-10-22,Missed Payments,38814.36
17075,2023-04-23,Job Loss,63722.65
17077,2023-10-23,Fraud,5914.55
17084,2023-12-19,Fraud,11083.83
17085,2023-06-18,Missed Payments,62609.67
17093,2023-06-10,Bankruptcy,44111.63
17094,2023-05-13,Job Loss,31050.18
17096,2023-03-07,Bankruptcy,54585.57
17097,2023-04-14,Missed Payments,61199.23
17099,2023-02-03,Bankruptcy,67821.98
17101,2023-02-08,Missed Payments,23646.47
17103,2023-02-25,Fraud,61406.44
17104,2023-03-19,Job Loss,3276.88
17105,2023-12-16,Fraud,36615.72
17108,2023-06-13,Fraud,43916.23
17109,2023-05-14,Fraud,11124.54
17113,2023-12-08,Fraud,35808.61
17116,2023-05-24,Job Loss,37040.28
17117,2023-07-26,Bankruptcy,47329.23
17118,2023-01-10,Bankruptcy,63129.25
17127,2023-12-18,Job Loss,32854.21
17133,2023-04-25,Bankruptcy,37179.62
17134,2023-09-06,Bankruptcy,62261.99
17139,2023-03-16,Job Loss,56137.38
17142,2023-04-13,Missed Payments,65177.17
17143,2023-02-20,Job Loss,13251.14
17144,2023-09-02,Bankruptcy,57050.8
17148,2023-02-19,Job Loss,68377.23
17151,2023-12-15,Bankruptcy,17825.18
17152,2023-12-21,Job Loss,11067.98
17160,2024-01-01,Missed Payments,25868.87
17163,2023-10-06,Missed Payments,58543.07
17167,2023-01-28,Bankruptcy,57924.4
17169,2023-04-15,Bankruptcy,42503.9
17170,2023-10-31,Missed Payments,23041.92
17175,2023-09-05,Missed Payments,60775.57
17177,2023-08-19,Job Loss,24787.31
17179,2023-03-14,Bankruptcy,57854.63
17181,2023-08-03,Bankruptcy,26202.33
17182,2023-09-23,Fraud,14848.99
17183,2023-02-25,Missed Payments,26148.99
17185,2023-09-12,Fraud,24984.0
17186,2023-01-26,Job Loss,4501.57
17191,2023-11-21,Job Loss,4872.39
17192,2023-07-28,Fraud,55347.51
17193,2023-11-01,Missed Payments,18337.92
17196,2023-08-03,Missed Payments,31671.26
17197,2023-01-30,Fraud,39514.28
17198,2023-08-19,Missed Payments,38241.26
17199,2023-05-16,Missed Payments,46674.76
17203,2023-10-26,Missed Payments,20834.37
17205,2023-03-21,Bankruptcy,17668.42
17208,2023-09-03,Bankruptcy,67847.3
17209,2023-05-29,Missed Payments,57552.33
17214,2023-11-16,Fraud,44491.36
17218,2023-02-18,Job Loss,25530.09
17219,2023-09-06,Job Loss,58835.08
17222,2023-01-24,Job Loss,41743.04
17223,2023-08-06,Job Loss,25224.59
17226,2023-10-29,Fraud,39322.33
17229,2023-04-06,Bankruptcy,63617.36
17231,2023-09-14,Fraud,40017.22
17232,2023-01-15,Job Loss,3556.83
17233,2023-01-22,Fraud,29267.02
17234,2023-11-26,Fraud,20979.84
17236,2023-01-30,Missed Payments,68395.34
17240,2023-06-29,Job Loss,40920.1
17243,2023-07-10,Fraud,44211.01
17245,2023-03-15,Job Loss,59822.84
17248,2023-10-10,Fraud,43516.28
17249,2023-05-21,Job Loss,38697.89
17250,2023-04-22,Job Loss,32246.59
17252,2023-11-16,Bankruptcy,11387.19
17254,2023-10-19,Missed Payments,12310.53
17255,2023-06-21,Missed Payments,69424.07
17256,2023-03-24,Fraud,21091.04
17257,2023-04-29,Job Loss,31934.97
17260,2023-01-18,Missed Payments,27721.14
17261,2023-05-09,Fraud,20994.25
17264,2023-10-24,Fraud,3772.24
17266,2023-12-02,Fraud,63332.19
17267,2023-01-06,Fraud,62678.76
17269,2023-11-10,Missed Payments,67990.15
17270,2023-07-18,Job Loss,32746.72
17271,2023-01-27,Missed Payments,54505.36
17283,2023-01-30,Job Loss,12406.48
17284,2023-02-06,Bankruptcy,30435.68
17285,2023-12-11,Missed Payments,36488.81
17288,2023-10-11,Bankruptcy,50962.2
17302,2023-12-04,Bankruptcy,52879.26
17306,2023-01-09,Job Loss,68074.26
17307,2023-05-28,Job Loss,19283.94
17308,2023-05-02,Job Loss,54790.07
17309,2023-10-23,Fraud,29315.72
17310,2023-06-03,Missed Payments,56777.97
17313,2023-10-22,Fraud,57329.45
17314,2023-09-26,Missed Payments,36584.92
17318,2023-04-25,Bankruptcy,5019.4
17320,2023-11-11,Missed Payments,67464.68
17322,2023-10-20,Job Loss,43909.24
17323,2023-07-02,Bankruptcy,41493.58
17325,2023-05-14,Fraud,53831.65
17326,2023-08-20,Missed Payments,15958.81
17329,2023-10-18,Missed Payments,58454.19
17333,2023-12-08,Fraud,60001.32
17335,2023-07-04,Missed Payments,24445.71
17336,2023-06-04,Bankruptcy,12179.45
17337,2023-04-08,Missed Payments,28060.44
17340,2023-10-27,Bankruptcy,56566.18
17341,2024-01-01,Job Loss,8629.65
17343,2023-10-03,Fraud,13230.62
17346,2023-07-22,Fraud,30369.67
17348,2023-02-17,Missed Payments,2517.75
17353,2023-01-15,Bankruptcy,33348.85
17362,2023-01-04,Bankruptcy,29549.03
17364,2023-01-05,Job Loss,26335.26
17368,2023-06-02,Job Loss,21487.19
17369,2023-03-07,Fraud,63077.65
17373,2023-08-22,Fraud,24088.76
17375,2023-08-13,Fraud,23911.6
17376,2023-06-22,Missed Payments,52604.82
17380,2023-12-31,Missed Payments,27065.47
17382,2023-04-06,Fraud,53346.68
17383,2023-07-20,Job Loss,22150.27
17385,2023-06-28,Fraud,8345.77
17392,2023-05-09,Fraud,30318.22
17396,2023-08-14,Fraud,4361.74
17397,2023-02-19,Fraud,35009.23
17398,2023-04-06,Missed Payments,68077.79
17399,2023-02-05,Fraud,44790.71
17400,2023-04-20,Bankruptcy,43552.03
17402,2023-09-21,Bankruptcy,69833.46
17403,2023-01-11,Bankruptcy,36856.9
17404,2023-08-28,Bankruptcy,44880.1
17406,2023-03-16,Missed Payments,7922.33
17411,2023-09-11,Bankruptcy,27931.22
17412,2023-02-12,Missed Payments,25102.56
17414,2023-01-04,Fraud,68266.77
17417,2023-08-30,Missed Payments,52682.55
17419,2023-07-23,Fraud,31270.62
17420,2023-05-29,Fraud,10109.34
17427,2023-10-03,Missed Payments,49635.25
17429,2023-10-08,Job Loss,32343.13
17435,2023-03-29,Bankruptcy,30344.92
17436,2023-11-27,Bankruptcy,49898.24
17439,2023-08-17,Job Loss,7311.87
17441,2023-08-15,Missed Payments,33702.0
17442,2023-08-17,Missed Payments,9298.15
17448,2023-11-15,Fraud,3181.69
17451,2023-05-27,Job Loss,23301.56
17452,2023-10-02,Fraud,54317.34
17453,2023-08-14,Bankruptcy,7705.43
17454,2023-06-05,Job Loss,61563.58
17455,2023-01-07,Bankruptcy,66854.28
17456,2023-12-24,Bankruptcy,56215.46
17462,2023-07-02,Fraud,59377.18
17464,2023-04-08,Fraud,20284.67
17469,2023-12-26,Missed Payments,30572.85
17472,2023-11-22,Job Loss,8443.63
17473,2023-04-14,Job Loss,11599.6
17475,2023-02-22,Missed Payments,57775.95
17477,2023-01-17,Fraud,59978.19
17478,2023-03-21,Missed Payments,11952.65
17481,2023-09-14,Bankruptcy,11927.49
17487,2023-02-12,Bankruptcy,61854.66
17492,2023-06-26,Job Loss,35864.22
17493,2023-04-02,Missed Payments,57823.11
17499,2023-12-18,Bankruptcy,38973.7
17501,2023-04-29,Fraud,18987.86
17504,2023-12-08,Job Loss,10825.63
17505,2023-05-01,Job Loss,56554.04
17512,2023-09-04,Missed Payments,21577.19
17514,2023-05-21,Job Loss,46468.57
